country,year,Access to electricity (% of population),Access to clean fuels for cooking,Renewable-electricity-generating-capacity-per-capita,Renewable energy share in the total final energy consumption (%),Electricity from fossil fuels (TWh),Electricity from nuclear (TWh),Electricity from renewables (TWh),Low-carbon electricity (% electricity),Primary energy consumption per capita (kWh/person),Energy intensity level of primary energy (MJ/$2017 PPP GDP),Value_co2_emissions_kt_by_country,Renewables (% equivalent primary energy),gdp_growth,gdp_per_capita,Density_(P/Km2),Land Area(Km2),Latitude,Longitude,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy;;;;;;;;;;;;,cluster
Chile,2001.0,97.11581,100.0,286.86,32.15,19.59,,21.03,51.772526,20184.58,4.17,48430.0,22.04736,3.303047313,4574.594716,26.0,756096.0,-35.675147,-71.542969,CHL,15523973.0,239642804224.0,,,,,,,,,327.671,-21.543,-8.049,1888.342,29.315,369.751,5.74,57.377,1.076,190.19,2.953,14.131,9.355,42.01,2706.137,40.62,15.312,1.937,5.954,20184.58,1.308,-0.94,-2.319,1261.919,19.59,15734.414,244.261,48.227,77.953,13.346,9.361,79.502,823.887,12.79,5121.209,5.263,0.653,840.785,13.052,31.487,25.372,13.31,13.621,7.269,63.691,1354.679,21.03,4102.767,51.773,20.326,14.245,8.273,69.084,1354.679,21.03,4450.168,51.773,22.047,1.39,3.309,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.611,-3.631,135.445,68.281,1.06,8724.861,5.61,0.338,409.399,6.356,2.61,43.225,5.372,1.683,0.0,22.4,0.983,108.413,0.0,346.076,4.143,0.0,1.715,2616.598,313.345,14.245,8.273,69.084,1354.679,21.03,4450.168,51.773,22.047,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.021,0.021,0.0,0.0,1.325,0.0,0.007;;;;;;;;;;;;,developing
Chile,2002.0,97.28368,100.0,285.57,33.07,19.87,,22.5,53.10361,20441.285,4.19,49119.99893,22.61727,3.106970532,4446.249371,26.0,756096.0,-35.675147,-71.542969,CHL,15693798.0,243288817664.0,,,,,,,,,323.342,0.793,0.233,1882.729,29.547,409.079,6.42,-24.826,-0.733,141.426,2.22,15.152,9.21,44.18,2815.125,42.37,15.697,2.38,7.457,20441.285,1.319,1.292,3.156,1266.105,19.87,15765.249,247.417,46.896,77.125,0.85,0.676,80.177,794.581,12.47,5108.847,64.427,8.409,1367.514,21.461,29.431,24.993,13.7,6.951,3.988,67.679,1433.687,22.5,4312.469,53.104,21.097,6.868,4.3,73.385,1433.687,22.5,4676.036,53.104,22.875,1.81,4.097,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,2.248,137.692,62.445,0.98,8773.673,-4.475,-0.284,386.845,6.071,2.313,42.921,5.685,1.781,0.0,5.823,0.313,113.484,0.0,362.265,4.203,0.0,1.772,2699.792,320.801,6.868,4.3,73.385,1433.687,22.5,4676.036,53.104,22.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.02,0.0,0.0,1.302,0.0,0.006;;;;;;;;;;;;,developing
Chile,2003.0,98.782326,100.0,283.29,31.62,23.3,,21.84,48.38281,20334.662,4.07,50200.00076,22.010809,4.091047685,4772.563723,26.0,756096.0,-35.675147,-71.542969,CHL,15859114.0,250723123200.0,,,,,,,,,343.376,-4.389,-1.297,1781.337,28.25,387.159,6.14,33.025,0.733,186.171,2.953,13.602,8.76,47.09,2969.271,45.14,16.514,0.526,1.688,20334.662,1.286,1.653,4.09,1469.187,23.3,15858.839,251.507,51.617,77.989,8.184,6.562,86.739,1016.45,16.12,5469.338,-16.456,-3.532,1130.57,17.93,35.711,26.897,15.5,-2.519,-2.128,65.551,1377.126,21.84,4133.364,48.383,20.327,-2.683,-2.402,70.983,1377.126,21.84,4475.823,48.383,22.011,1.95,4.141,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.853,-1.174,136.518,65.577,1.04,8608.164,0.468,0.028,384.605,6.1,2.304,42.332,5.411,1.695,0.0,-4.829,-0.275,106.879,0.0,341.178,3.755,0.0,1.678,2846.313,322.49,-2.683,-2.402,70.983,1377.126,21.84,4475.823,48.383,22.011,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.02,0.0,0.0,1.28,0.0,0.006;;;;;;;;;;;;,developing
Chile,2004.0,97.60609,100.0,327.57,31.44,27.79,,20.87,42.88944,21494.553,4.04,54970.00122,19.768446,7.209539709,6194.85272,26.0,756096.0,-35.675147,-71.542969,CHL,16017966.0,264146059264.0,,,,,,,,,388.615,15.833,4.473,2042.919,32.723,555.626,8.9,-59.549,-1.758,74.562,1.194,18.29,9.504,50.56,3156.456,48.66,16.315,6.763,21.809,21494.553,1.303,10.285,25.868,1734.927,27.79,17316.486,277.375,57.111,80.562,8.544,7.411,94.15,1086.904,17.41,5877.786,-0.909,-0.163,1109.183,17.767,35.779,27.345,18.91,-7.228,-5.125,60.426,1302.912,20.87,3772.41,42.889,17.551,-5.347,-4.058,66.924,1302.912,20.87,4178.065,42.889,19.438,1.9,3.758,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.243,13.983,150.501,92.396,1.48,9395.781,-6.609,-0.403,355.625,5.696,3.042,43.712,6.483,2.031,0.0,19.823,1.073,126.795,0.0,404.756,4.174,0.0,1.883,3037.839,344.299,-5.347,-4.058,66.924,1302.912,20.87,4178.065,42.889,19.438,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.571,-0.006,0.014,0.0,0.0,0.9,0.0,0.004;;;;;;;;;;;;,developing
Chile,2005.0,97.76531,100.0,325.16,32.26,25.2,,25.42,50.217308,22090.879,3.94,55970.00122,22.415243,5.742830489,7598.528877,26.0,756096.0,-35.675147,-71.542969,CHL,16175315.0,278000697344.0,,,,,,,,,349.467,-1.996,-0.653,1982.658,32.07,522.401,8.45,133.476,1.594,172.391,2.788,16.693,8.975,52.77,3262.379,50.62,16.663,3.784,13.028,22090.879,1.285,0.355,0.985,1557.93,25.2,17208.912,278.36,49.783,77.901,-3.264,-3.073,91.078,796.893,12.89,5630.652,17.553,3.119,1291.199,20.886,25.464,25.489,17.69,21.966,12.807,73.233,1571.53,25.42,4527.469,50.217,20.495,18.983,12.043,78.967,1571.53,25.42,4881.965,50.217,22.099,2.15,4.074,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13,4.711,155.212,238.635,3.86,9595.603,-6.537,-0.372,329.144,5.324,7.625,43.437,5.714,1.79,0.0,-11.866,-0.769,110.662,0.0,353.257,3.536,0.0,1.599,3129.46,357.327,18.983,12.043,78.967,1571.53,25.42,4881.965,50.217,22.099,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.006,0.02,0.0,0.0,1.239,0.0,0.006;;;;;;;;;;;;,developing
Chile,2006.0,99.36811,100.0,322.11,32.91,25.54,,28.03,52.324062,22631.893,3.86,57150.00153,22.566658,6.317176343,9464.548507,26.0,756096.0,-35.675147,-71.542969,CHL,16334573.0,293258330112.0,,,,,,,,,349.823,24.847,7.968,2451.149,40.038,710.762,11.61,23.897,0.666,211.505,3.455,21.673,10.831,55.86,3419.74,53.57,17.124,3.458,12.355,22631.893,1.261,2.318,6.452,1563.555,25.54,17436.092,284.811,47.676,77.042,-7.46,-6.794,84.284,752.392,12.29,5159.823,-3.954,-0.826,1228.051,20.06,22.942,22.799,18.74,10.321,7.05,80.283,1715.992,28.03,4914.927,52.324,21.717,8.332,5.904,84.871,1715.992,28.03,5195.802,52.324,22.958,2.29,4.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.277,160.489,100.401,1.64,9825.121,-20.074,-1.069,260.506,4.255,3.061,43.413,4.568,1.431,0.0,-20.056,-1.146,87.606,0.0,279.655,2.671,0.0,1.236,3279.547,369.682,8.332,5.904,84.871,1715.992,28.03,5195.802,52.324,22.958,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.02,0.0,0.0,1.219,0.0,0.005;;;;;;;;;;;;,developing
Chile,2007.0,98.09202,100.0,327.89,30.46,33.69,,22.29,39.81779,22387.78,3.81,64569.99969,18.706137,4.905324504,10502.35071,26.0,756096.0,-35.675147,-71.542969,CHL,16495543.0,305709449216.0,,,,,,,,,450.518,18.69,7.483,2880.873,47.522,862.657,14.23,-63.947,-2.209,75.511,1.246,25.42,12.868,57.61,3492.459,55.98,17.505,-0.104,-0.384,22387.779,1.208,4.457,12.695,2042.37,33.69,18035.553,297.506,60.182,80.56,-41.055,-34.602,49.681,354.035,5.84,3011.785,-3.684,-0.739,1171.272,19.321,10.432,13.453,25.22,-20.841,-17.129,63.155,1351.274,22.29,3828.581,39.818,17.101,-15.55,-13.079,71.792,1351.274,22.29,4352.228,39.818,19.44,1.63,2.829,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.808,39.814,200.304,825.678,13.62,12142.894,-22.293,-0.949,200.456,3.307,24.33,54.239,8.606,2.696,0.0,88.4,4.038,163.438,0.0,521.728,4.816,0.0,2.33,3393.644,369.299,-15.55,-13.079,71.792,1351.274,22.29,4352.228,39.818,19.44,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.012,0.032,0.0,0.0,1.92,0.0,0.009;;;;;;;;;;;;,developing
Chile,2008.0,98.26487,100.0,331.26,30.83,32.59,,23.78,42.185562,22165.26,3.65,67989.99786,20.915377,3.529530553,10751.4816,26.0,756096.0,-35.675147,-71.542969,CHL,16661463.0,314032357376.0,,,,,,,,,442.611,6.936,3.296,3050.003,50.818,887.677,14.79,174.486,2.173,205.202,3.419,26.237,13.76,57.52,3452.278,56.37,17.99,0.002,0.007,22165.26,1.176,-2.673,-7.951,1956.011,32.59,17378.723,289.555,57.814,78.405,-44.342,-22.03,27.651,177.655,2.96,1659.607,-2.531,-0.489,1130.259,18.832,5.251,7.487,24.95,8.647,5.035,68.189,1425.445,23.75,4092.635,42.132,18.464,11.383,7.958,79.751,1427.246,23.78,4786.54,42.186,21.595,1.15,1.999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.383,10.782,211.086,890.678,14.84,12669.11,11.924,0.394,222.124,3.701,26.326,57.158,11.454,3.588,0.0,33.094,2.848,215.361,0.0,687.475,6.365,0.0,3.102,3383.256,369.306,11.383,7.958,79.751,1427.246,23.78,4786.54,42.186,21.595,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.385,0.075,0.107,1.801,0.03,6.43,0.053,0.029;;;;;;;;;;;;,developing
Chile,2009.0,99.59366,100.0,361.58,31.53,32.12,,24.57,43.340977,21051.678,3.61,65449.99695,21.777431,-1.564239443,10208.90797,26.0,756096.0,-35.675147,-71.542969,CHL,16833450.0,306660179968.0,,,,,,,,,433.057,-8.58,-4.36,2759.837,46.458,906.528,15.26,-4.648,-0.159,193.666,3.26,26.918,13.11,58.04,3447.897,56.69,19.051,-4.044,-14.933,21051.678,1.156,-5.715,-16.549,1908.105,32.12,16218.079,273.006,56.659,77.039,1.077,0.298,27.949,293.463,4.94,1660.338,11.705,2.204,1249.654,21.036,8.714,7.887,24.55,3.763,2.129,70.319,1455.436,24.5,4177.311,43.217,19.843,2.716,1.615,81.366,1459.594,24.57,4833.6,43.341,22.961,1.35,2.326,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.915,-12.486,198.599,708.114,11.92,11797.905,9.622,0.356,241.01,4.057,21.027,56.043,10.827,3.392,0.0,-5.477,-0.627,201.485,0.0,643.18,5.983,0.0,3.055,3367.699,354.372,2.716,1.615,81.366,1459.594,24.57,4833.6,43.341,22.961,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.261,0.114,0.221,4.158,0.07,13.109,0.123,0.062;;;;;;;;;;;;,developing
Chile,2010.0,99.53839,100.0,360.95,27.04,36.71,,21.55,36.98936,21403.44,3.56,69750.0,19.264341,5.844177296,12808.03834,26.0,756096.0,-35.675147,-71.542969,CHL,17004166.0,321457389568.0,,,,,,,,,468.932,12.423,5.772,3071.551,52.229,1029.16,17.5,-2.673,-0.087,186.597,3.173,30.038,14.351,59.22,3482.676,58.26,18.595,2.702,9.575,21403.439,1.132,6.868,18.75,2158.883,36.71,17157.926,291.756,63.011,80.164,105.364,29.448,57.398,666.895,11.34,3375.499,-3.656,-0.769,1191.877,20.267,19.464,15.771,27.32,-13.582,-9.923,60.395,1248.518,21.23,3551.784,36.44,16.594,-11.004,-9.175,72.191,1267.337,21.55,4245.514,36.989,19.836,0.96,1.621,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.293,-16.47,182.13,462.828,7.87,10710.876,60.172,2.441,382.155,6.498,13.508,50.043,10.893,3.412,0.0,0.613,0.066,200.685,0.0,640.627,5.857,0.0,2.993,3426.219,363.948,-11.004,-9.175,72.191,1267.337,21.55,4245.514,36.989,19.836,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.731,0.682,0.903,18.819,0.32,53.103,0.549,0.248;;;;;;;;;;;;,developing
Chile,2011.0,99.588196,100.0,388.65,28.79,41.0,,21.04,33.913605,22459.62,3.66,76470.00122,17.502325,6.110918829,14637.23344,26.0,756096.0,-35.675147,-71.542969,CHL,17173568.0,338708856832.0,,,,,,,,,498.227,28.255,14.757,3900.557,66.986,1233.873,21.19,5.654,0.179,195.203,3.352,34.155,17.367,62.77,3655.035,62.04,18.494,5.98,21.764,22459.619,1.139,7.771,22.672,2387.39,41.0,18308.828,314.428,66.086,81.519,1.686,0.968,58.365,648.089,11.13,3398.545,-14.7,-2.979,1006.648,17.288,17.94,15.132,30.91,-5.742,-3.815,56.58,1206.505,20.72,3294.599,33.398,14.669,-1.315,-0.908,71.284,1225.139,21.04,4150.789,33.914,18.481,0.73,1.163,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814,6.947,189.076,505.428,8.68,11009.728,0.721,0.047,381.115,6.545,13.991,49.02,13.773,4.314,0.0,26.431,2.879,251.225,0.0,801.961,6.954,0.0,3.571,3612.528,385.712,-1.315,-0.908,71.284,1225.139,21.04,4150.789,33.914,18.481,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.771,0.028,0.931,18.633,0.32,54.229,0.516,0.241;;;;;;;;;;;;,developing
Chile,2012.0,100.0,100.0,405.49,30.31,45.17,,20.59,31.310825,23224.074,3.84,78410.00366,18.09596,5.318628,15351.54074,26.0,756096.0,-35.675147,-71.542969,CHL,17341770.0,359556382720.0,,,,,,,,,525.091,16.589,11.112,4503.516,78.099,1518.876,26.34,8.869,0.297,210.453,3.65,40.055,19.392,65.76,3792.0,65.76,18.906,4.416,17.035,23224.074,1.12,4.076,12.815,2604.694,45.17,18870.238,327.243,68.689,81.253,-9.178,-5.357,53.008,719.65,12.48,3056.688,-21.132,-3.653,786.222,13.634,18.978,13.162,34.53,-1.697,-1.297,55.283,1164.818,20.2,3187.85,30.718,13.726,5.532,4.219,75.503,1187.307,20.59,4353.833,31.311,18.747,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.734,7.06,196.136,366.168,6.35,11310.037,-2.7,-0.177,367.229,6.368,9.656,48.7,19.1,5.983,0.0,38.678,5.327,345.015,0.0,1101.359,9.098,0.0,4.742,3792.0,402.747,5.532,4.219,75.503,1187.307,20.59,4353.833,31.311,18.747,,0.001,0.001,0.0,0.0,0.054,0.0,0.0,20.969,0.188,1.12,22.489,0.39,64.571,0.593,0.278;;;;;;;;;;;;,developing
Chile,2013.0,99.6,100.0,436.94,30.23,48.0,,20.17,29.587795,23629.986,3.82,83000.0,18.432415,4.045004298,15842.93648,26.0,756096.0,-35.675147,-71.542969,CHL,17509926.0,371454083072.0,,,,,,,,,549.949,12.406,9.689,5013.607,87.788,1773.28,31.05,325.281,11.872,886.422,15.521,45.548,21.217,68.17,3893.22,68.17,19.14,2.734,11.013,23629.986,1.114,2.672,8.743,2741.302,48.0,19188.342,335.986,70.412,81.203,0.222,0.117,53.126,642.493,11.25,3034.041,-22.006,-3.0,607.32,10.634,16.503,12.84,37.49,-1.264,-1.028,54.255,1119.936,19.61,3098.555,28.766,13.113,3.017,2.27,77.773,1151.918,20.17,4441.646,29.588,18.797,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.542,-1.063,195.073,325.53,5.7,11140.692,-7.506,-0.478,336.403,5.89,8.361,47.146,22.013,6.896,0.0,15.257,2.914,393.834,0.0,1257.199,10.116,0.0,5.32,3893.22,413.759,3.017,2.27,77.773,1151.918,20.17,4441.646,29.588,18.797,1884.947,0.017,0.018,0.571,0.01,1.052,0.015,0.004,33.47,0.366,1.486,31.411,0.55,84.841,0.807,0.359;;;;;;;;;;;;,developing
Chile,2014.0,100.0,100.0,468.99,26.95,44.51,,25.44,36.368835,23154.375,3.39,76559.99756,20.193163,1.766739784,14670.98891,26.0,756096.0,-35.675147,-71.542969,CHL,17687108.0,378114277376.0,,,,,,,,,498.785,0.877,0.77,5006.913,88.558,1603.428,28.36,36.923,5.731,1201.561,21.252,40.543,21.624,69.95,3954.858,69.95,19.903,-1.021,-4.225,23154.375,1.083,-2.966,-9.965,2516.522,44.51,18432.725,326.022,63.631,79.608,-17.198,-9.137,43.989,563.122,9.96,2487.083,-18.307,-1.947,491.169,8.687,14.239,10.741,34.89,15.762,8.176,62.431,1331.478,23.55,3529.767,33.667,15.244,9.438,5.739,83.512,1438.336,25.44,4721.649,36.369,20.392,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.819,-1.598,193.475,349.972,6.19,10938.73,-14.553,-0.857,284.568,5.033,8.849,47.243,15.929,4.99,0.0,-27.641,-6.085,282.119,0.0,900.582,7.133,0.0,3.889,3954.858,409.534,9.438,5.739,83.512,1438.336,25.44,4721.649,36.369,20.392,6689.15,1.224,1.243,26.008,0.46,70.26,0.658,0.303,164.756,2.424,3.91,80.85,1.43,221.04,2.044,0.955;;;;;;;;;;;;,developing
Chile,2015.0,99.71484,100.0,470.34,25.07,44.37,,27.38,38.16028,23180.021,3.39,82230.00336,21.427673,2.303767036,13574.16924,26.0,756096.0,-35.675147,-71.542969,CHL,17870122.0,386251292672.0,,,,,,,,,483.624,-3.956,-3.503,4759.612,85.055,1572.457,28.1,-20.653,-4.389,943.642,16.863,39.164,20.533,71.75,4015.082,71.75,20.449,1.147,4.696,23180.021,1.072,-0.776,-2.529,2482.915,44.37,18102.402,323.492,61.84,78.095,9.669,4.254,48.243,620.029,11.08,2699.638,26.158,2.272,613.302,10.96,15.443,11.646,34.7,2.501,1.181,63.612,1337.988,23.91,3559.688,33.324,15.357,9.105,7.225,90.738,1532.166,27.38,5077.62,38.16,21.905,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.695,-3.28,190.194,290.429,5.19,10643.151,-14.196,-0.715,241.669,4.319,7.233,45.915,17.768,5.566,0.0,11.549,1.84,311.477,0.0,994.298,7.758,0.0,4.289,4015.082,414.23,9.105,7.225,90.738,1532.166,27.38,5077.62,38.16,21.905,196.504,2.42,3.663,76.664,1.37,204.963,1.909,0.884,46.533,1.785,5.695,117.515,2.1,318.671,2.927,1.375;;;;;;;;;;;;,developing
Chile,2016.0,100.0,100.0,510.67,24.55,49.09,,24.27,33.083424,23993.93,3.54,86489.99786,19.706335,1.711089289,13753.59215,26.0,756096.0,-35.675147,-71.542969,CHL,18083880.0,393022275584.0,,,,,,,,,524.264,1.418,1.206,4770.023,86.261,1766.767,31.95,-19.857,-3.349,747.32,13.514,43.552,19.88,73.36,4056.652,73.36,19.794,4.749,19.674,23993.93,1.104,7.063,22.849,2714.572,49.09,19151.92,346.341,66.917,79.82,22.636,10.92,59.163,667.445,12.07,3271.588,19.742,2.164,725.698,13.123,16.453,13.635,38.46,-16.641,-10.899,52.713,1076.096,19.46,2914.906,26.527,12.149,-3.819,-3.175,87.562,1342.079,24.27,4842.009,33.083,20.18,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.638,10.723,200.917,280.36,5.07,11110.309,-26.12,-1.128,176.435,3.191,6.911,46.305,21.459,6.722,0.0,20.77,3.69,371.724,0.0,1186.62,9.163,0.0,4.945,4056.652,433.903,-3.819,-3.175,87.562,1342.079,24.27,4842.009,33.083,20.18,87.506,3.164,6.827,141.563,2.56,377.527,3.49,1.573,15.946,0.869,6.564,124.42,2.25,362.957,3.067,1.513;;;;;;;;;;;;,developing
Chile,2017.0,99.7,100.0,557.03,24.11,44.9,,29.32,39.504177,24517.238,3.55,87069.99969,22.405031,1.184544707,14998.81706,26.0,756096.0,-35.675147,-71.542969,CHL,18368582.0,398359527424.0,,,,,,,,,474.939,3.975,3.429,4882.776,89.69,1600.015,29.39,,,,,39.598,19.916,74.18,4038.417,74.22,19.575,3.79,16.444,24517.238,1.131,1.009,3.496,2444.391,44.9,19045.4,349.837,60.496,77.682,-5.1,-3.017,56.146,677.243,12.44,3056.631,,,,,16.761,12.467,35.25,8.303,4.041,56.754,1187.354,21.81,3089.73,29.386,12.602,15.539,12.948,100.51,1596.204,29.32,5471.836,39.504,22.318,-0.04,-0.054,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.535,3.084,204.001,167.133,3.07,11105.995,,,,,4.136,45.299,23.739,7.449,0.06,10.816,2.28,405.546,3.266,1292.37,10.037,0.081,5.271,4040.595,450.347,15.539,12.948,100.51,1596.204,29.32,5471.836,39.504,22.318,52.767,3.541,10.368,212.319,3.9,564.456,5.255,2.302,47.871,3.085,9.649,193.265,3.55,525.281,4.783,2.142;;;;;;;;;;;;,developing
Chile,2018.0,100.0,100.0,584.92,25.46,43.85,,32.89,42.859005,25039.64,3.49,86610.00061,24.343296,3.713859177,15888.14436,26.0,756096.0,-35.675147,-71.542969,CHL,18701452.0,414254039040.0,,,,,,,,,452.437,-3.488,-3.128,4628.607,86.562,1567.258,29.31,,,,,38.194,18.485,76.74,4103.425,76.74,19.818,3.982,17.931,25039.641,1.13,1.284,4.491,2344.738,43.85,18946.553,354.328,57.141,75.666,0.393,0.221,56.367,626.155,11.71,3014.027,,,,,15.259,12.037,34.72,9.571,5.068,61.822,1241.08,23.21,3305.738,30.245,13.202,13.594,13.44,113.95,1758.687,32.89,6093.088,42.859,24.334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.627,7.398,211.4,151.325,2.83,11303.919,,,,,3.688,45.144,29.092,9.157,0.21,22.928,5.353,489.655,11.229,1555.61,11.933,0.274,6.213,4103.425,468.278,13.594,13.44,113.95,1758.687,32.89,6093.088,42.859,24.334,31.386,3.174,13.543,291.421,5.45,724.154,7.102,2.892,-1.039,-0.156,9.493,214.957,4.02,507.586,5.238,2.027;;;;;;;;;;;;,developing
Chile,2019.0,100.0,100.0,606.69,25.26,45.16,,32.23,41.64621,24894.514,3.66,91370.00275,24.144995,0.942005307,14741.7144,26.0,756096.0,-35.675147,-71.542969,CHL,19039484.0,417332002816.0,,,,,,,,,453.676,0.604,0.523,4573.894,87.085,1491.637,28.4,,,,,36.697,18.373,77.39,4064.711,77.39,19.593,1.217,5.701,24894.514,1.136,2.382,8.439,2371.913,45.16,19053.412,362.767,58.354,76.537,15.548,8.764,65.131,753.172,14.34,3420.817,,,,,18.53,13.741,35.11,-8.244,-5.306,56.516,1094.042,20.83,2968.364,26.916,11.924,-1.609,-2.738,111.212,1692.798,32.23,5841.104,41.646,23.463,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.401,-0.848,210.552,127.104,2.42,11058.701,,,,,3.127,44.422,25.185,7.931,0.2,-13.388,-3.908,416.569,10.504,1322.755,10.248,0.258,5.313,4064.711,473.979,-1.609,-2.738,111.212,1692.798,32.23,5841.104,41.646,23.463,23.082,3.064,16.607,335.093,6.38,872.252,8.244,3.504,36.437,3.411,12.904,253.158,4.82,677.732,6.228,2.722;;;;;;;;;;;;,developing
Chile,2020.0,100.0,100.0,669.29,,43.69,,34.06,43.807076,22925.926,,,26.557531,-5.771501669,13231.70421,26.0,756096.0,-35.675147,-71.542969,CHL,19300318.0,391686946816.0,,,,,,,,,436.399,-16.006,-13.939,3789.874,73.146,1399.459,27.01,,,,,34.74,16.531,77.75,4028.431,77.75,21.471,-6.646,-31.501,22925.926,1.13,-9.568,-34.711,2263.693,43.69,16997.432,328.056,56.193,74.141,-4.263,-2.776,62.354,719.159,13.88,3230.742,,,,,17.852,14.092,33.93,1.309,0.529,57.045,1068.894,20.63,2955.674,26.534,12.892,3.754,3.21,114.422,1764.738,34.06,5928.491,43.807,25.859,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.547,-17.996,192.556,145.075,2.8,9976.817,,,,,3.601,43.518,22.664,7.152,0.25,-9.827,-2.52,370.556,12.953,1174.295,9.199,0.322,5.122,4028.431,442.478,3.754,3.21,114.422,1764.738,34.06,5928.491,43.807,25.859,20.866,3.392,19.999,395.848,7.64,1036.189,9.826,4.52,14.444,1.81,14.713,287.042,5.54,762.333,7.125,3.325;;;;;;;;;;;;,developing
