country,year,Access to electricity (% of population),Access to clean fuels for cooking,Renewable-electricity-generating-capacity-per-capita,Renewable energy share in the total final energy consumption (%),Electricity from fossil fuels (TWh),Electricity from nuclear (TWh),Electricity from renewables (TWh),Low-carbon electricity (% electricity),Primary energy consumption per capita (kWh/person),Energy intensity level of primary energy (MJ/$2017 PPP GDP),Value_co2_emissions_kt_by_country,Renewables (% equivalent primary energy),gdp_growth,gdp_per_capita,Density_(P/Km2),Land Area(Km2),Latitude,Longitude,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy;;;;;;;;;;;;,cluster
Greece,2015.0,100.0,100.0,,17.47,36.98,0.0,14.85,28.65136,28845.504,3.18,68010.00214,13.008345,-0.19608763,18076.60676,81.0,131957.0,39.074208,21.824312,GRC,10806644.0,242323734528.0,5.263,0.093,171.191,1.85,21.283,0.23,0.451,0.593,603.526,-16.207,-12.657,6055.607,65.441,2045.964,22.11,-11.105,-8.245,6107.661,66.003,43.31,20.993,60.66,5613.213,51.05,17.821,1.238,3.813,28845.504,1.286,-1.204,-3.288,3349.791,36.2,24962.992,269.766,70.911,86.54,7.985,2.524,34.127,841.149,9.09,3157.921,-13.439,-0.009,5.634,0.061,17.806,10.948,30.81,36.171,4.29,16.422,564.468,6.1,1519.646,11.949,5.268,19.836,7.101,41.957,1374.155,14.85,3882.511,29.089,13.46,9.61,15.842,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.191,6.846,170.199,462.678,5.0,15749.463,-7.311,-0.054,63.22,0.683,9.794,54.599,0.739,0.23,0.0,5.356,0.038,21.283,0.0,68.362,0.451,0.0,0.237,4723.946,311.723,19.836,7.101,41.957,1374.155,14.85,3882.511,29.089,13.46,2.842,0.229,10.502,360.889,3.9,971.774,7.64,3.369,25.279,2.452,12.444,427.515,4.62,1151.539,9.05,3.992;;;;;;;;;;;;,developed
Greece,2016.0,100.0,100.0,,16.41,39.52,0.0,14.89,27.366293,28556.062,3.13,66849.99847,13.225245,-0.487173294,17911.79938,81.0,131957.0,39.074208,21.824312,GRC,10749742.0,241143087104.0,4.444,0.082,179.746,1.932,25.117,0.27,0.501,0.629,571.508,-22.537,-14.749,4715.658,50.692,1756.321,18.88,-30.002,-19.802,4297.862,46.201,35.067,16.512,62.64,5827.117,53.84,19.101,-1.518,-4.73,28558.139,1.273,-1.748,-4.715,3623.343,38.95,24656.535,265.051,72.344,86.338,30.163,10.293,44.42,1392.592,14.97,4132.192,124.999,0.076,12.744,0.137,27.805,14.469,30.77,-9.11,-1.584,14.838,515.361,5.54,1380.298,10.29,4.833,0.745,-0.016,41.941,1385.15,14.89,3901.602,27.656,13.662,8.8,14.049,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.152,-0.26,169.939,474.43,5.1,15808.685,195.42,1.335,187.754,2.018,9.473,55.356,0.875,0.27,0.0,18.496,0.137,25.117,0.0,81.434,0.501,0.0,0.285,5008.492,306.993,0.745,-0.016,41.941,1385.15,14.89,3901.602,27.656,13.662,0.771,0.018,10.52,365.59,3.93,978.628,7.299,3.427,11.358,1.331,13.776,479.081,5.15,1281.496,9.565,4.487;;;;;;;;;;;;,developed
Greece,2017.0,100.0,100.0,,16.38,41.38,0.0,13.8,25.009062,30131.885,3.14,66800.00305,14.015645,1.09214912,18536.19072,81.0,131957.0,39.074208,21.824312,GRC,10692230.0,243776815104.0,0.451,0.009,181.528,1.941,28.993,0.31,0.566,0.602,579.745,10.036,5.088,5216.849,55.78,1754.545,18.76,14.97,6.916,4967.846,53.117,34.234,17.312,61.04,5708.818,54.8,18.321,4.953,15.205,30133.779,1.322,6.909,18.312,3834.56,41.0,26501.789,283.363,74.818,87.947,20.599,9.15,53.57,1602.098,17.13,5010.18,,,,,31.259,16.626,31.77,-28.508,-4.292,10.545,370.362,3.96,986.276,7.226,3.273,-6.435,-3.107,38.834,1290.657,13.8,3631.994,25.182,12.053,6.24,10.223,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.397,4.074,174.013,477.917,5.11,16274.758,,,,,9.325,54.008,0.99,0.31,0.0,13.054,0.114,28.993,0.0,92.56,0.566,0.0,0.307,5125.217,322.197,-6.435,-3.107,38.834,1290.657,13.8,3631.994,25.182,12.053,1.572,0.102,10.622,373.168,3.99,993.476,7.281,3.297,7.6,0.96,14.736,518.133,5.54,1378.153,10.109,4.573;;;;;;;;;;;;,developed
Greece,2018.0,100.0,100.0,,17.86,37.11,0.0,16.14,30.309858,30475.123,3.0,65019.99664,13.455227,1.668428636,19747.34258,81.0,131957.0,39.074208,21.824312,GRC,10633275.0,247844012032.0,0.756,0.015,183.916,1.956,29.154,0.31,0.589,0.603,545.144,-1.801,-1.005,5151.273,54.775,1616.623,17.19,-6.403,-3.401,4675.511,49.716,32.674,16.902,58.89,5538.275,52.61,17.695,0.58,1.868,30476.574,1.308,-1.464,-4.149,3429.8,36.47,26258.535,279.214,69.321,86.16,-2.089,-1.119,52.451,1325.086,14.09,4932.723,,,,,26.782,16.185,28.68,44.943,4.65,15.196,539.815,5.74,1429.061,10.91,4.689,15.005,6.017,44.852,1517.877,16.14,4218.042,30.679,13.84,6.28,10.664,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.164,-2.025,171.988,488.09,5.19,16174.539,,,,,9.865,53.072,1.003,0.31,0.0,1.304,0.013,29.154,0.0,94.287,0.589,0.0,0.309,4947.676,324.066,15.005,6.017,44.852,1517.877,16.14,4218.042,30.679,13.84,-5.031,-0.593,10.029,356.428,3.79,943.174,7.204,3.095,13.785,1.933,16.669,592.48,6.3,1567.604,11.975,5.144;;;;;;;;;;;;,developed
Greece,2019.0,100.0,100.0,,18.51,32.48,0.0,16.1,33.14121,29966.309,2.9,60000.0,13.694194,1.803595256,19133.75776,81.0,131957.0,39.074208,21.824312,GRC,10574026.0,252514238464.0,15.404,0.301,213.434,2.257,37.829,0.4,0.834,0.712,496.976,-32.131,-17.6,3515.723,37.175,1146.205,12.12,-27.775,-13.809,3395.817,35.907,25.276,11.731,57.89,5474.736,47.95,16.515,-2.215,-7.178,29968.463,1.255,-2.592,-7.237,3012.098,31.85,25721.227,271.977,66.423,85.828,9.784,5.132,57.583,1371.285,14.5,5445.703,,,,,30.24,18.171,23.83,-30.362,-4.653,10.543,378.285,4.0,997.05,8.342,3.327,1.377,0.059,44.91,1522.599,16.1,4247.234,33.577,14.172,9.94,17.17,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.041,5.23,177.219,494.608,5.23,16759.803,,,,,10.907,55.925,1.283,0.4,0.0,28.006,0.281,37.829,0.0,121.368,0.834,0.0,0.405,4534.697,316.887,1.377,0.059,44.91,1522.599,16.1,4247.234,33.577,14.172,16.827,1.644,11.673,418.951,4.43,1103.972,9.239,3.684,15.334,2.485,19.154,687.534,7.27,1811.409,15.162,6.044;;;;;;;;;;;;,developed
Greece,2020.0,100.0,100.0,,,30.61,0.0,17.55,36.44103,26343.523,,,16.707697,-9.019129085,17622.541,81.0,131957.0,39.074208,21.824312,GRC,10512232.0,229777833984.0,5.876,0.133,227.304,2.389,42.807,0.45,0.947,0.863,423.069,-42.718,-15.88,2025.722,21.295,628.791,6.61,-47.196,-16.947,1803.675,18.961,13.913,7.689,56.37,5362.325,47.51,19.146,-12.601,-39.931,26346.08,1.205,-16.093,-43.769,2850.013,29.96,21708.766,228.208,63.06,82.398,10.148,5.844,63.427,1829.297,19.23,6033.6,,,,,40.476,22.901,20.1,-16.399,-1.761,8.781,317.725,3.34,835.359,7.03,3.171,8.665,3.838,48.749,1669.484,17.55,4637.316,36.94,17.602,8.86,15.718,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.034,-33.732,143.486,391.924,4.12,13649.443,,,,,8.672,51.808,1.448,0.45,0.0,12.817,0.164,42.807,0.0,137.729,0.947,0.0,0.523,4519.497,276.956,8.665,3.838,48.749,1669.484,17.55,4637.316,36.94,17.602,0.414,0.005,11.679,423.316,4.45,1110.965,9.366,4.217,28.126,5.297,24.451,885.635,9.31,2325.959,19.596,8.828;;;;;;;;;;;;,developed
Ireland,2000.0,100.0,100.0,,2.04,22.49,0.0,1.18,4.985213,45993.887,3.12,42530.0,2.0416548,9.399418006,26269.18162,73.0,84421.0,53.41291,-8.24389,IRL,3768954.0,147722371072.0,,0.0,0.0,0.0,23.879,0.09,0.381,0.0,632.938,6.476,1.85,8071.006,30.419,1809.521,6.82,,0.0,0.0,0.0,28.874,17.548,23.72,6293.523,23.62,13.813,4.719,7.812,45993.887,1.173,4.704,7.63,5953.907,22.44,45058.199,169.822,95.004,97.966,14.652,5.117,40.042,2456.915,9.26,10624.191,-10.507,-1.499,3386.855,12.765,39.204,23.099,14.95,0.0,0.0,2.502,225.527,0.85,663.742,3.599,1.443,5.428,0.181,3.527,313.084,1.18,935.687,4.996,2.034,0.1,0.422,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672,0.663,99.361,1687.471,6.36,26363.004,,0.0,0.0,0.0,26.926,57.318,0.303,0.09,0.0,4.396,0.013,23.879,0.0,80.477,0.381,0.0,0.175,6266.991,173.349,5.428,0.181,3.527,313.084,1.18,935.687,4.996,2.034,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.481,0.169,0.722,63.678,0.24,191.468,1.016,0.416;;;;;;;;;;;;,developed
Ireland,2001.0,100.0,100.0,,1.97,23.61,0.0,1.03,4.180195,47836.67,3.08,44820.0,1.6617,5.304484392,28257.93859,73.0,84421.0,53.41291,-8.24389,IRL,3829019.0,158384848896.0,,0.0,0.0,0.0,26.116,0.1,0.407,0.0,641.579,4.74,1.442,8320.988,31.861,1843.814,7.06,,0.0,0.0,0.0,28.723,17.395,24.33,6354.108,24.58,13.568,5.664,9.819,47836.672,1.156,6.067,10.303,6150.4,23.55,47042.203,180.125,95.81,98.339,4.299,1.721,41.763,2389.646,9.15,10907.057,-31.282,-3.993,2290.882,8.772,37.225,22.801,15.77,-29.551,-0.751,1.751,156.698,0.6,457.277,2.441,0.956,-13.331,-0.485,3.042,268.998,1.03,794.464,4.19,1.661,-0.25,-1.028,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.186,7.14,106.501,1916.94,7.34,27814.16,,0.0,0.0,0.0,29.862,58.144,0.31,0.1,0.0,2.105,0.006,26.116,0.0,80.882,0.407,0.0,0.169,6419.399,183.168,-13.331,-0.485,3.042,268.998,1.03,794.464,4.19,1.661,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.885,0.26,0.981,86.184,0.33,256.305,1.343,0.536;;;;;;;;;;;;,developed
Ireland,2002.0,100.0,100.0,,2.25,23.46,0.0,1.38,5.5555553,46569.605,2.92,43930.00031,2.22865,5.896231721,32550.27907,73.0,84421.0,53.41291,-8.24389,IRL,3894256.0,169226190848.0,,0.0,0.0,0.0,20.543,0.08,0.323,0.0,615.726,-3.864,-1.231,7865.437,30.63,1751.297,6.82,,0.0,0.0,0.0,27.5,16.89,25.3,6496.748,24.8,13.88,-0.99,-1.814,46569.605,1.072,-1.568,-2.825,6013.986,23.42,45528.762,177.301,94.435,97.765,2.646,1.105,42.868,2781.019,10.83,11008.054,-1.136,-0.1,2226.907,8.672,43.669,23.638,15.27,53.02,0.911,2.662,233.678,0.91,683.565,3.669,1.468,34.467,1.011,4.053,354.368,1.38,1040.842,5.565,2.235,0.5,1.976,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.534,-2.698,103.802,1481.669,5.77,26655.273,,0.0,0.0,0.0,23.266,57.237,0.259,0.08,0.0,-16.495,-0.051,20.543,0.0,66.409,0.323,0.0,0.143,6368.354,181.354,34.467,1.011,4.053,354.368,1.38,1040.842,5.565,2.235,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.168,0.151,1.133,100.147,0.39,290.867,1.573,0.625;;;;;;;;;;;;,developed
Ireland,2003.0,100.0,100.0,,2.01,23.72,0.0,1.14,4.5856795,44674.87,2.77,44090.00015,1.8775274,3.009584321,41112.74822,73.0,84421.0,53.41291,-8.24389,IRL,3958706.0,177468850176.0,,0.0,0.0,0.0,22.735,0.09,0.363,0.0,595.89,-3.197,-0.979,7489.994,29.651,1566.168,6.2,,0.0,0.0,0.0,24.98,16.766,25.99,6565.277,24.82,14.21,-2.481,-4.499,44674.871,0.997,-2.127,-3.772,5981.752,23.68,43834.762,173.529,95.407,98.12,-0.733,-0.314,42.554,3294.006,13.04,10749.515,-16.474,-1.429,1829.762,7.243,52.538,24.062,14.79,-34.43,-0.928,1.734,151.565,0.6,438.091,2.417,0.981,-17.594,-0.728,3.326,287.973,1.14,840.109,4.593,1.88,1.17,4.502,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.388,-2.478,101.324,1121.579,4.44,25595.252,,0.0,0.0,0.0,17.889,57.292,0.275,0.09,0.0,6.173,0.016,22.735,0.0,69.361,0.363,0.0,0.155,6269.725,176.855,-17.594,-0.728,3.326,287.973,1.14,840.109,4.593,1.88,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.01,0.184,1.317,113.674,0.45,332.658,1.813,0.745;;;;;;;;;;;;,developed
Ireland,2004.0,100.0,100.0,,2.31,23.83,0.0,1.39,5.511499,44733.043,2.67,44689.99863,2.256778,6.785872817,47666.54708,73.0,84421.0,53.41291,-8.24389,IRL,4031961.0,191402770432.0,,0.0,0.0,0.0,27.282,0.11,0.437,0.0,591.739,-6.571,-1.948,6870.718,27.702,1545.154,6.23,,0.0,0.0,0.0,24.742,15.359,26.75,6634.489,25.18,14.17,1.983,3.507,44733.043,0.942,1.603,2.782,5900.354,23.79,43728.254,176.311,94.48,97.754,-0.164,-0.07,42.484,3199.436,12.9,10536.905,23.008,1.667,2209.861,8.91,51.231,23.555,14.9,5.351,0.081,1.815,156.252,0.63,450.262,2.502,1.007,22.497,0.726,4.051,344.745,1.39,1004.79,5.52,2.246,1.57,5.869,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.737,4.8,106.124,1155.765,4.66,26320.629,,0.0,0.0,0.0,18.507,58.839,0.348,0.11,0.0,26.744,0.073,27.282,0.0,86.314,0.437,0.0,0.193,6245.1,180.362,22.497,0.726,4.051,344.745,1.39,1004.79,5.52,2.246,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.273,0.571,1.888,161.212,0.65,468.214,2.581,1.047;;;;;;;;;;;;,developed
Ireland,2005.0,100.0,100.0,,2.89,23.75,0.0,1.87,7.298985,45659.78,2.55,46650.00153,2.88465,5.73621145,50914.03129,73.0,84421.0,53.41291,-8.24389,IRL,4121220.0,204898238464.0,,0.009,2.17,0.009,31.544,0.13,0.508,0.005,593.432,11.126,3.082,7469.78,30.785,1550.512,6.39,,0.0,0.0,0.0,24.98,16.36,27.62,6701.899,25.58,13.854,4.331,7.812,45659.781,0.918,3.656,6.447,5753.15,23.71,44345.406,182.757,92.69,97.121,-4.818,-2.047,40.438,2807.421,11.57,9812.023,-32.9,-2.931,1450.703,5.979,45.231,21.489,15.18,0.2,-0.008,1.808,152.867,0.63,438.598,2.463,0.961,35.037,1.366,5.417,453.749,1.87,1314.375,7.31,2.879,2.04,7.386,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.099,5.411,111.535,1395.218,5.75,27063.6,,0.0,0.0,0.0,22.478,59.272,0.416,0.13,0.0,19.506,0.068,31.544,0.0,100.916,0.508,0.0,0.221,6206.9,188.174,35.037,1.366,5.417,453.749,1.87,1314.375,7.31,2.879,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.757,1.297,3.184,269.338,1.11,772.691,4.339,1.692;;;;;;;;;;;;,developed
Ireland,2006.0,100.0,100.0,,3.23,24.64,0.0,2.47,9.111029,45880.33,2.44,47259.99832,3.701902,4.980502016,54283.68178,73.0,84421.0,53.41291,-8.24389,IRL,4234809.0,219163000832.0,76.533,0.007,3.728,0.016,30.698,0.13,0.48,0.008,560.03,-9.785,-3.012,6558.133,27.772,1388.492,5.88,,0.0,0.0,0.0,21.721,14.294,28.85,6812.586,27.07,14.272,3.253,6.12,45880.328,0.887,2.426,4.434,5808.999,24.6,44203.062,187.192,90.876,96.344,13.517,5.466,45.904,3256.345,13.79,10839.594,-11.189,-0.669,1253.829,5.31,50.942,23.626,15.16,14.735,0.253,2.061,170.019,0.72,486.645,2.66,1.061,32.309,1.686,7.103,583.261,2.47,1677.263,9.124,3.656,1.78,6.17,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.776,1.98,113.515,1164.161,4.93,26805.334,,0.0,0.0,0.0,18.212,58.424,0.41,0.13,0.0,-1.404,-0.006,30.698,0.0,96.83,0.48,0.0,0.211,6392.26,194.294,32.309,1.686,7.103,583.261,2.47,1677.263,9.124,3.656,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.879,1.432,4.616,382.544,1.62,1090.06,5.984,2.376;;;;;;;;;;;;,developed
Ireland,2007.0,100.0,100.0,,3.57,25.56,0.0,2.81,9.904829,45259.535,2.36,46360.00061,4.042659,5.30546835,61318.46603,73.0,84421.0,53.41291,-8.24389,IRL,4359841.0,230371639296.0,1366.899,0.216,53.118,0.232,41.286,0.18,0.635,0.117,536.181,-2.345,-0.651,6220.676,27.121,1247.752,5.44,,0.0,0.0,0.0,19.202,13.744,29.66,6803.0,28.33,14.742,1.559,3.03,45259.535,0.857,1.034,1.935,5853.425,25.52,43379.25,189.127,90.081,95.846,8.563,3.931,49.835,3683.62,16.06,11430.359,-10.039,-0.533,1095.605,4.777,56.689,25.255,15.19,-7.966,-0.176,1.885,153.675,0.67,432.315,2.365,0.955,21.522,1.095,8.198,644.519,2.81,1880.283,9.919,4.154,1.33,4.484,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.184,-1.345,112.171,922.052,4.02,25728.213,,0.0,0.0,0.0,14.19,56.846,0.543,0.18,0.0,32.371,0.133,41.286,0.0,124.499,0.635,0.0,0.275,6497.943,197.324,21.522,1.095,8.198,644.519,2.81,1880.283,9.919,4.154,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.735,0.922,5.539,449.558,1.96,1270.35,6.918,2.807;;;;;;;;;;;;,developed
Ireland,2008.0,100.0,100.0,,4.21,26.32,0.0,3.6,12.032085,44106.4,2.45,45779.99878,5.1767683,-4.486599314,61103.51347,73.0,84421.0,53.41291,-8.24389,IRL,4452393.0,223067111424.0,166.817,0.386,138.783,0.618,49.412,0.22,0.736,0.315,517.564,-2.144,-0.582,5960.763,26.54,1154.435,5.14,,0.0,0.0,0.0,17.196,13.515,30.34,6814.313,29.89,15.747,-0.479,-0.945,44106.398,0.88,-1.865,-3.527,5904.69,26.29,41685.367,185.6,87.956,94.511,4.761,2.373,52.207,3755.284,16.72,11725.62,-4.158,-0.199,1028.227,4.578,55.938,26.585,15.47,45.268,0.836,2.721,217.86,0.97,611.142,3.245,1.386,38.94,2.582,10.779,808.554,3.6,2421.03,12.044,5.489,0.45,1.483,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.741,-5.318,106.853,994.97,4.43,23998.986,,0.0,0.0,0.0,14.821,54.412,0.667,0.22,0.0,22.868,0.124,49.412,0.0,149.789,0.736,0.0,0.34,6713.244,196.379,38.94,2.582,10.779,808.554,3.6,2421.03,12.044,5.489,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.062,1.235,6.773,541.282,2.41,1521.316,8.063,3.449;;;;;;;;;;;;,developed
Ireland,2009.0,100.0,100.0,,5.3,23.85,0.0,4.12,14.730068,39248.785,2.5,40560.00137,6.4529405,-5.100471121,51927.23096,73.0,84421.0,53.41291,-8.24389,IRL,4499797.0,215181066240.0,43.034,0.266,196.415,0.884,57.78,0.26,0.931,0.5,487.473,-12.577,-3.338,5156.2,23.202,888.929,4.0,,0.0,0.0,0.0,14.316,13.137,28.7,6378.065,27.94,16.517,-10.066,-19.767,39248.785,0.821,-11.556,-21.448,5293.572,23.82,36479.719,164.151,85.254,92.945,-5.079,-2.652,49.555,3622.385,16.3,11012.814,-10.642,-0.487,909.122,4.091,58.339,28.059,13.62,-6.877,-0.203,2.518,200.009,0.9,559.644,3.221,1.426,18.725,1.681,12.46,915.597,4.12,2769.064,14.746,7.055,0.76,2.648,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.467,-15.459,91.394,782.258,3.52,20310.703,,0.0,0.0,0.0,12.598,51.749,0.802,0.26,0.0,20.31,0.135,57.78,0.0,178.314,0.931,0.0,0.454,6209.169,176.612,18.725,1.681,12.46,915.597,4.12,2769.064,14.746,7.055,,0.001,0.001,0.0,0.0,0.263,0.0,0.001,22.622,1.481,8.255,657.807,2.96,1834.429,10.594,4.674;;;;;;;;;;;;,developed
Ireland,2010.0,100.0,100.0,,5.31,24.44,0.0,3.72,13.210227,39407.06,2.45,40189.99863,5.8530927,1.755080743,48607.94052,73.0,84421.0,53.41291,-8.24389,IRL,4524581.0,221852450816.0,18.703,0.165,231.873,1.049,68.515,0.31,1.103,0.588,479.189,-0.451,-0.105,5104.822,23.097,784.603,3.55,,0.0,0.0,0.0,12.629,12.954,28.58,6316.607,28.11,16.387,0.956,1.689,39407.059,0.804,1.594,2.616,5390.554,24.39,36858.07,166.767,86.766,93.532,10.326,5.117,54.673,4002.581,18.11,12083.468,-29.153,-1.193,640.557,2.898,64.425,30.663,13.47,-33.547,-0.855,1.663,132.609,0.6,367.595,2.134,0.933,-4.287,-0.927,11.533,822.176,3.72,2548.988,13.234,6.468,0.47,1.645,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.622,-2.397,88.998,603.371,2.73,19669.781,,0.0,0.0,0.0,9.712,49.914,1.006,0.31,0.0,25.343,0.203,68.515,0.0,222.28,1.103,0.0,0.564,6212.73,178.3,-4.287,-0.927,11.533,822.176,3.72,2548.988,13.234,6.468,12.227,0.0,0.001,0.0,0.0,0.292,0.0,0.001,-4.756,-0.441,7.814,621.052,2.81,1726.948,9.996,4.382;;;;;;;;;;;;,developed
Ireland,2011.0,100.0,100.0,,6.61,21.73,0.0,5.43,19.992636,37465.4,2.23,36680.00031,8.820141,1.068526654,52108.83323,73.0,84421.0,53.41291,-8.24389,IRL,4544504.0,224397459456.0,1.582,0.017,234.51,1.066,74.816,0.34,1.253,0.626,457.059,-1.863,-0.43,4987.754,22.667,866.981,3.94,,0.0,0.0,0.0,14.523,13.313,27.62,6077.671,27.13,16.895,-4.509,-8.039,37465.398,0.759,-7.604,-12.681,4774.999,21.7,33906.031,154.086,79.985,90.5,-12.04,-6.583,48.09,3395.31,15.43,10582.023,-16.911,-0.49,529.898,2.408,56.874,28.245,12.4,17.932,0.286,1.95,156.233,0.71,428.981,2.617,1.145,35.804,4.642,16.176,1194.85,5.43,3559.37,20.015,9.5,0.49,1.774,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.369,-5.668,83.329,512.707,2.33,18336.252,,0.0,0.0,0.0,8.588,48.942,1.073,0.34,0.0,6.678,0.067,74.816,0.0,236.085,1.253,0.0,0.63,5969.848,170.262,35.804,4.642,16.176,1194.85,5.43,3559.37,20.015,9.5,13.857,0.0,0.001,0.0,0.0,0.329,0.0,0.001,55.625,4.272,12.086,963.802,4.38,2659.465,16.144,7.098;;;;;;;;;;;;,developed
Ireland,2012.0,100.0,100.0,,6.64,21.88,0.0,5.25,19.351273,36688.957,2.23,37130.00107,8.679478,-0.052354785,49028.82739,73.0,84421.0,53.41291,-8.24389,IRL,4564550.0,217871564800.0,-7.487,-0.08,215.999,0.986,96.395,0.44,1.624,0.589,484.312,16.008,3.629,5760.793,26.295,1099.78,5.02,,0.0,0.0,0.0,18.531,15.702,27.5,6024.69,27.09,17.133,-1.64,-2.793,36688.957,0.769,-1.432,-2.206,4784.7,21.84,33273.816,151.88,80.62,90.692,-2.468,-1.187,46.903,3097.786,14.14,10275.574,-8.842,-0.213,480.922,2.195,52.196,28.007,13.12,13.537,0.25,2.2,175.264,0.8,481.973,2.953,1.314,-3.863,-0.587,15.589,1150.168,5.25,3415.139,19.38,9.308,0.41,1.491,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.578,-4.648,78.681,587.133,2.68,17237.451,,0.0,0.0,0.0,9.893,46.983,1.402,0.44,0.0,30.714,0.33,96.395,0.0,307.242,1.624,0.0,0.837,5934.868,167.469,-3.863,-0.587,15.589,1150.168,5.25,3415.139,19.38,9.308,19.157,0.0,0.002,0.0,0.0,0.388,0.0,0.001,-8.443,-1.087,10.998,878.509,4.01,2409.537,14.803,6.567;;;;;;;;;;;;,developed
