country,year,Access to electricity (% of population),Access to clean fuels for cooking,Renewable-electricity-generating-capacity-per-capita,Renewable energy share in the total final energy consumption (%),Electricity from fossil fuels (TWh),Electricity from nuclear (TWh),Electricity from renewables (TWh),Low-carbon electricity (% electricity),Primary energy consumption per capita (kWh/person),Energy intensity level of primary energy (MJ/$2017 PPP GDP),Value_co2_emissions_kt_by_country,Renewables (% equivalent primary energy),gdp_growth,gdp_per_capita,Density\n(P/Km2),Land Area(Km2),Latitude,Longitude,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy,continent
Iraq,2000,96.92168,74.1,28.51,0.36,29.41,0.0,0.61,2.0319786,13100.986,5.07,87630.0,2.9294536,16.92166569,2058.264401,93,438317.0,33.223191,43.679291,IRQ,24628860.0,83019210752.0,,,,,0.0,0.0,0.0,,658.307,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,31.9,1295.228,31.9,10.165,40.728,93.381,13100.986,3.887,,,1270.461,31.29,,,98.088,,-0.943,-0.285,29.925,243.211,5.99,1215.038,-0.943,-0.285,1215.038,29.925,18.777,,21.0,-10.185,-1.072,9.452,24.768,0.61,383.787,1.912,,-10.185,-1.072,9.452,24.768,0.61,383.787,1.912,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,50.246,94.738,283.285,1027.25,25.3,11502.16,0.408,6.082,60818.578,1497.892,79.31,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1295.228,322.662,-10.185,-1.072,9.452,24.768,0.61,383.787,1.912,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,Asia
Iraq,2001,97.0628,77.0,27.68,0.35,29.74,0.0,0.61,2.0098846,14176.429,5.57,97550.0,3.0164843,1.761480089,1494.388802,93,438317.0,33.223191,43.679291,IRQ,25425666.0,97219510272.0,,,,,0.0,0.0,0.0,,656.434,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,32.25,1268.403,32.25,9.209,11.71,37.783,14176.429,3.708,,,1244.019,31.63,,,98.078,,-12.381,-3.705,26.22,206.091,5.24,1031.241,-12.381,-3.705,1031.241,26.22,16.248,,21.17,15.78,1.421,10.873,24.385,0.62,427.63,1.922,,15.78,1.421,10.873,24.385,0.62,427.63,1.922,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,14.144,40.067,323.352,1037.928,26.39,12717.559,-3.823,-57.258,56660.617,1440.634,81.829,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1268.403,360.445,15.78,1.421,10.873,24.385,0.62,427.63,1.922,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,Asia
Iraq,2002,97.196335,79.4,14.44,0.31,31.34,0.0,0.51,1.6012559,13048.608,5.79,91160.00366,3.8850465,-8.198469828,1320.734706,93,438317.0,33.223191,43.679291,IRQ,26255344.0,112141844480.0,,,,,0.0,0.0,0.0,,657.118,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,33.86,1289.642,33.86,10.267,-4.952,-17.849,13048.608,3.055,,,1269.837,33.34,,,98.464,,-14.493,-3.8,22.42,170.632,4.48,853.921,-14.493,-3.8,853.921,22.42,13.231,,22.25,23.211,2.437,13.31,19.805,0.52,506.944,1.536,,23.211,2.437,13.31,19.805,0.52,506.944,1.536,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,-5.099,-16.487,306.866,1099.205,28.86,11687.742,-16.145,-232.584,46011.574,1208.05,85.233,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1289.642,342.596,23.211,2.437,13.31,19.805,0.52,506.944,1.536,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,Asia
Iraq,2003,97.32463,82.2,17.94,0.35,26.23,0.0,0.43,1.6129032,11233.329,8.1,81279.99878,4.5359826,-36.65815267,854.8252808,93,438317.0,33.223191,43.679291,IRQ,27068826.0,94480596992.0,,,,,0.0,0.0,0.0,,655.489,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,28.33,1046.591,28.33,9.745,-11.244,-38.523,11233.329,3.218,,,1030.706,27.9,,,98.482,,-33.898,-7.6,14.82,109.351,2.96,547.493,-33.898,-7.6,547.493,14.82,10.448,,18.57,4.295,0.483,13.793,15.885,0.43,509.542,1.518,,4.295,0.483,13.793,15.885,0.43,509.542,1.518,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,-10.234,-31.405,275.46,921.355,24.94,10176.294,-36.438,-440.185,28367.133,767.865,88.034,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1046.591,304.073,4.295,0.483,13.793,15.885,0.43,509.542,1.518,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,Asia
Iraq,2004,97.45004,84.9,59.66,0.36,29.89,0.0,0.49,1.6129032,11703.38,5.67,88110.00061,5.081916,53.38179418,1391.963489,93,438317.0,33.223191,43.679291,IRQ,27858950.0,155937259520.0,,,,,0.0,0.0,0.0,,652.214,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,33.61,1206.435,32.29,10.417,7.226,21.971,11703.38,2.091,,,1141.464,31.8,,,98.482,,-35.897,-5.32,9.5,68.201,1.9,341.004,-35.897,-5.32,341.004,9.5,5.884,,21.06,20.901,2.777,16.569,17.589,0.49,594.756,1.517,,20.901,2.777,16.569,17.589,0.49,594.756,1.517,,1.32,3.927,,0.0,0.0,0.0,0.0,0.0,0.0,,8.899,24.514,299.975,1073.264,29.9,10767.621,51.377,394.508,41723.496,1162.373,92.598,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1159.053,326.044,20.901,2.777,16.569,17.589,0.49,594.756,1.517,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,Asia
Iraq,2005,97.57492,87.0,60.25,2.43,22.94,0.0,5.94,20.567867,10743.436,5.56,85129.99725,4.544925,1.671889623,1855.522348,93,438317.0,33.223191,43.679291,IRQ,28698688.0,170895704064.0,,,,,0.0,0.0,0.0,,554.934,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,31.64,1102.489,30.4,10.123,-5.435,-17.721,10743.436,1.804,,,850.213,24.4,,,80.263,,45.0,4.275,13.775,348.448,10.0,479.987,45.0,4.275,479.987,13.775,32.895,,16.87,-14.889,-2.556,14.013,209.069,6.0,488.281,19.737,,-14.889,-2.556,14.013,209.069,6.0,488.281,19.737,,1.24,3.919,,0.0,0.0,0.0,0.0,0.0,0.0,,-6.481,-19.44,280.534,501.765,14.4,9775.168,-10.018,-116.445,36445.152,1045.928,47.368,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1059.282,308.323,-14.889,-2.556,14.013,209.069,6.0,488.281,19.737,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,Asia
Iraq,2006,97.62211,89.1,72.32,2.56,26.07,0.0,6.04,18.810339,10367.605,5.12,82959.99908,4.7386,5.646297801,2373.209448,93,438317.0,33.223191,43.679291,IRQ,28905614.0,190082842624.0,,,,,0.0,0.0,0.0,,571.682,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,36.52,1263.422,33.83,11.602,-2.802,-8.641,10367.605,1.577,,,959.329,27.73,,,81.969,,0.0,0.0,13.775,490.562,14.18,476.551,0.0,0.0,476.551,13.775,41.915,,19.34,1.981,0.188,14.201,211.032,6.1,491.279,18.031,,1.981,0.188,14.201,211.032,6.1,491.279,18.031,,2.69,7.366,,0.0,0.0,0.0,0.0,0.0,0.0,,-3.147,-8.828,271.706,468.767,13.55,9399.776,8.993,94.061,39438.344,1139.99,40.053,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1170.361,299.682,1.981,0.188,14.201,211.032,6.1,491.279,18.031,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,Asia
Iraq,2007,98.1,90.9,72.84,2.0,25.85,0.0,5.68,18.01459,10543.257,4.94,76650.00153,4.2728944,1.885572141,3182.841351,93,438317.0,33.223191,43.679291,IRQ,28660888.0,200529412096.0,,,,,0.0,0.0,0.0,,574.609,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,35.44,1236.528,33.24,11.268,0.833,2.497,10543.257,1.507,,,959.496,27.5,,,82.732,,229.797,31.655,45.43,451.486,12.94,1585.072,229.797,31.655,1585.072,45.43,38.929,,19.1,-8.505,-1.289,12.912,200.273,5.74,450.502,17.268,,-8.505,-1.289,12.912,200.273,5.74,450.502,17.268,,2.2,6.208,,0.0,0.0,0.0,0.0,0.0,0.0,,-10.257,-27.869,243.838,508.009,14.56,8507.684,7.211,82.201,42643.133,1222.19,43.803,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1159.769,302.179,-8.505,-1.289,12.912,200.273,5.74,450.502,17.268,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,Asia
Iraq,2008,97.971436,92.6,80.07,1.15,31.35,0.0,3.45,9.913794,11838.88,4.93,88139.99939,2.3818684,8.228107104,4636.639325,93,438317.0,33.223191,43.679291,IRQ,29218384.0,231588134912.0,,,,,0.0,0.0,0.0,,631.236,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,39.85,1363.867,36.88,10.81,14.473,43.734,11838.88,1.494,,,1143.116,33.4,,,90.564,,42.146,19.147,64.576,624.607,18.25,2210.124,42.146,19.147,2210.124,64.576,49.485,,23.28,-35.79,-4.673,8.239,119.103,3.48,281.987,9.436,,-35.79,-4.673,8.239,119.103,3.48,281.987,9.436,,2.97,7.453,,0.0,0.0,0.0,0.0,0.0,0.0,,12.0,29.26,273.098,518.509,15.15,9346.77,13.54,165.489,47493.352,1387.679,41.079,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1262.219,345.913,-35.79,-4.673,8.239,119.103,3.48,281.987,9.436,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,Asia
Iraq,2009,98.11988,93.9,78.5,1.21,39.83,0.0,3.19,7.415156,11209.113,5.12,94199.99695,2.3280268,3.379299094,3853.82862,93,438317.0,33.223191,43.679291,IRQ,30289044.0,259745644544.0,,,,,0.0,0.0,0.0,,635.931,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,43.44,1434.182,37.85,11.304,-1.85,-6.4,11209.113,1.307,,,1142.987,34.62,,,91.466,,6.118,3.951,68.527,600.877,18.2,2262.445,6.118,3.951,2262.445,68.527,48.085,,24.07,-3.473,-0.335,7.904,106.639,3.23,260.951,8.534,,-3.473,-0.335,7.904,106.639,3.23,260.951,8.534,,5.59,12.868,,0.0,0.0,0.0,0.0,0.0,0.0,,-3.667,-10.015,263.082,542.11,16.42,8685.718,0.351,4.868,45975.254,1392.547,43.382,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1249.627,339.513,-3.473,-0.335,7.904,106.639,3.23,260.951,8.534,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,Asia
Iraq,2010,98.28097,95.0,76.47,1.67,41.49,0.0,4.72,10.214239,12167.795,5.32,108550.0031,2.637557,6.402564845,4657.280269,93,438317.0,33.223191,43.679291,IRQ,31264880.0,297507192832.0,,,,,0.0,0.0,0.0,,632.795,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,55.63,1779.313,48.91,13.055,11.899,40.4,12151.445,1.277,,,1411.808,44.14,,,90.247,,4.123,2.825,71.353,861.03,26.92,2282.196,4.123,2.825,2282.196,71.353,55.04,,30.95,27.732,2.13,10.034,152.567,4.77,320.933,9.753,,27.732,2.13,10.034,152.567,4.77,320.933,9.753,,6.72,12.08,,0.0,0.0,0.0,0.0,0.0,0.0,,13.473,35.445,298.527,550.778,17.22,9548.316,0.899,12.516,44940.594,1405.062,35.208,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1564.375,379.913,27.732,2.13,10.034,152.567,4.77,320.933,9.753,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,Asia
Iraq,2011,98.0,96.05,74.02,1.14,47.48,0.0,3.36,6.608969,12087.509,5.42,113040.0009,2.3962152,7.5464712,6045.494567,93,438317.0,33.223191,43.679291,IRQ,32378066.0,344220729344.0,,,,,0.0,0.0,0.0,,638.726,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,48.03,1483.412,40.8,10.588,2.999,11.395,12085.604,1.137,,,1155.103,37.4,,,91.667,,-11.679,-8.333,63.019,636.851,20.62,1946.355,-11.679,-8.333,1946.355,63.019,50.539,,26.06,-5.963,-0.656,9.378,105.009,3.4,289.643,8.333,,-5.963,-0.656,9.378,105.009,3.4,289.643,8.333,,7.23,15.053,,0.0,0.0,0.0,0.0,0.0,0.0,,6.828,20.384,318.911,518.252,16.78,9849.607,12.405,174.305,48778.91,1579.367,41.127,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1260.112,391.309,-5.963,-0.656,9.378,105.009,3.4,289.643,8.333,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,Asia
Iraq,2012,99.3,96.7,58.49,1.3,39.13,0.0,4.35,10.0046,12609.8,5.26,129000.0,2.8232703,13.93643017,6836.073995,93,438317.0,33.223191,43.679291,IRQ,33864452.0,392191311872.0,,,,,0.0,0.0,0.0,,630.515,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,56.18,1658.967,46.01,10.983,9.013,35.268,12596.573,1.088,,,1229.017,41.62,,,90.459,,0.626,0.394,63.413,672.977,22.79,1872.567,0.626,0.394,1872.567,63.413,49.533,,29.01,29.34,2.678,12.056,129.634,4.39,356.009,9.541,,29.34,2.678,12.056,129.634,4.39,356.009,9.541,,10.17,18.103,,0.0,0.0,0.0,0.0,0.0,0.0,,10.095,32.195,351.107,556.04,18.83,10367.998,11.424,180.428,51965.859,1759.795,40.926,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1358.652,426.576,29.34,2.678,12.056,129.634,4.39,356.009,9.541,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,Asia
Iraq,2013,98.86628,97.3,57.15,1.46,50.45,0.0,4.76,8.621627,13361.737,5.06,139100.0061,2.676,7.628571185,7076.552265,93,438317.0,33.223191,43.679291,IRQ,35481804.0,422107709440.0,,,,,0.0,0.0,0.0,,638.68,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,67.72,1908.584,58.48,12.651,10.209,43.55,13249.768,1.114,,,1512.606,53.67,,,91.775,,11.532,7.313,70.727,812.811,28.84,1993.319,11.532,7.313,1993.319,70.727,49.316,,37.35,4.817,0.505,12.561,134.153,4.76,354.004,8.14,,5.87,0.631,12.687,135.562,4.81,357.56,8.225,,9.24,13.644,,0.0,0.0,0.0,0.0,0.0,0.0,,10.141,35.606,386.712,699.795,24.83,10898.89,0.41,7.211,49800.34,1767.006,42.459,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1648.169,470.126,5.87,0.631,12.687,135.562,4.81,357.56,8.225,,,0.126,0.126,1.409,0.05,3.556,0.085,,,0.0,0.0,0.0,0.0,0.0,0.0,,Asia
Iraq,2014,99.098434,97.7,55.27,1.0,60.94,0.0,2.96,4.632238,12829.746,4.82,134039.9933,1.7387189,0.19701671,6637.684375,93,438317.0,33.223191,43.679291,IRQ,36746484.0,425222864896.0,,,,,0.0,0.0,0.0,,666.519,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,76.69,2087.002,67.83,15.061,-3.174,-14.92,12387.734,1.071,,,1764.522,64.84,,,95.592,,6.478,4.582,75.308,1008.26,37.05,2049.403,6.478,4.582,2049.403,75.308,54.622,,45.21,-38.482,-4.88,7.681,79.736,2.93,209.022,4.32,,-37.863,-4.851,7.836,81.368,2.99,213.247,4.408,,8.86,11.553,,0.0,0.0,0.0,0.0,0.0,0.0,,-3.789,-14.651,372.061,756.263,27.79,10125.085,4.525,79.953,50262.191,1846.959,40.97,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1845.891,455.206,-37.863,-4.851,7.836,81.368,2.99,213.247,4.408,,23.758,0.029,0.155,1.633,0.06,4.224,0.088,,,0.0,0.0,0.0,0.0,0.0,0.0,,Asia
Iraq,2015,99.34543,98.1,64.96,0.82,62.17,0.0,2.58,3.984556,12457.778,4.36,133169.9982,1.610299,4.722864019,4688.318017,93,438317.0,33.223191,43.679291,IRQ,37757812.0,436010745856.0,,,,,0.0,0.0,0.0,,667.782,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,77.92,2063.679,68.75,15.53,-1.782,-8.11,11841.137,1.025,,,1751.691,66.14,,,96.204,,-3.051,-2.297,73.011,923.517,34.87,1933.665,-3.051,-2.297,1933.665,73.011,50.72,,45.91,-10.196,-0.824,6.857,67.536,2.55,181.596,3.709,,-9.993,-0.825,7.011,69.125,2.61,185.683,3.796,,9.17,11.768,,0.0,0.0,0.0,0.0,0.0,0.0,,-1.341,-4.988,367.073,828.173,31.27,9721.788,23.176,428.054,60252.77,2275.013,45.484,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1820.815,447.095,-9.993,-0.825,7.011,69.125,2.61,185.683,3.796,,0.009,-0.001,0.154,1.589,0.06,4.087,0.087,,,0.0,0.0,0.0,0.0,0.0,0.0,,Asia
Iraq,2016,99.6043,98.3,63.12,0.94,72.06,0.0,3.4,4.505698,13748.048,4.12,142229.9957,1.8365394,13.78737302,4550.658638,93,438317.0,33.223191,43.679291,IRQ,38697940.0,502279995392.0,,,,,0.0,0.0,0.0,,669.456,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,88.22,2279.708,80.08,16.697,8.557,38.256,12542.049,0.966,,,1980.726,76.65,,,95.717,,35.535,25.945,98.956,1197.997,46.36,2557.133,35.535,25.945,2557.133,98.956,57.892,,53.61,32.406,2.168,9.025,87.085,3.37,233.214,4.208,,31.693,2.167,9.178,88.635,3.43,237.179,4.283,,8.14,9.227,,0.0,0.0,0.0,0.0,0.0,0.0,,2.763,10.144,377.217,782.729,30.29,9747.737,11.24,255.702,65396.625,2530.715,37.825,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2069.361,485.351,31.693,2.167,9.178,88.635,3.43,237.179,4.283,,0.0,-0.001,0.153,1.55,0.06,3.964,0.075,,,0.0,0.0,0.0,0.0,0.0,0.0,,Asia
Iraq,2017,99.87207,98.7,61.54,0.57,80.07,0.0,2.21,2.6859505,15090.169,4.74,155080.0018,1.1253452,-1.819750351,4985.452879,93,438317.0,33.223191,43.679291,IRQ,39621156.0,485207572480.0,,,,,0.0,0.0,0.0,,681.08,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,91.21,2302.053,85.57,15.18,16.906,82.054,14320.764,1.169,,,2103.169,83.33,14170.75,561.461,97.382,98.952,15.474,15.313,114.269,1284.667,50.9,2884.029,2.246,2.222,2553.635,101.178,59.483,20.139,58.28,-35.451,-3.234,5.791,55.021,2.18,146.164,2.548,1.021,-34.859,-3.235,5.944,56.535,2.24,150.013,2.618,1.048,5.64,6.184,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.55,69.976,447.193,818.502,32.43,11286.721,2.196,55.586,65275.758,2586.301,37.899,78.814,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2159.705,567.405,-34.859,-3.235,5.944,56.535,2.24,150.013,2.618,1.048,0.0,-0.001,0.153,1.514,0.06,3.849,0.07,0.027,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asia
Iraq,2018,99.9,98.8,64.78,0.49,80.93,0.0,2.18,2.6230297,14896.87,5.67,163149.9939,0.9119535,2.633850991,5915.850854,93,438317.0,33.223191,43.679291,IRQ,40590700.0,508026814464.0,,,,,0.0,0.0,0.0,,682.686,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,86.87,2140.146,82.19,14.012,4.069,23.087,14547.464,1.162,4.137,23.225,1978.532,80.31,14404.442,584.686,97.713,99.017,27.773,31.736,146.004,1191.406,48.36,3596.993,4.506,4.559,2604.965,105.737,58.839,24.726,56.11,-16.469,-0.982,4.809,44.838,1.82,118.479,2.214,0.814,-1.753,-0.138,5.805,46.316,1.88,143.022,2.287,0.983,4.68,5.387,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.903,-8.511,438.682,787.126,31.95,10807.449,2.082,53.854,65043.344,2640.155,38.873,74.291,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.848,590.492,-1.753,-0.138,5.805,46.316,1.88,143.022,2.287,0.983,557.089,0.844,0.996,1.478,0.06,24.543,0.073,0.169,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asia
Iraq,2019,99.992004,98.9,63.34,0.43,83.85,0.0,5.34,5.987218,15430.376,5.57,174559.9976,2.2772882,5.957327503,5980.626918,93,438317.0,33.223191,43.679291,IRQ,41563524.0,537548292096.0,,,,,0.0,0.0,0.0,,660.034,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,94.5,2273.628,87.95,13.946,8.331,49.191,15390.483,1.19,6.999,40.921,1995.259,82.93,15051.832,625.607,94.292,97.8,33.525,48.948,194.952,1210.677,50.32,4690.466,3.718,3.931,2638.576,109.669,57.214,30.476,58.05,173.052,8.274,13.083,119.335,4.96,314.772,5.64,2.045,143.355,8.27,14.076,120.779,5.02,338.652,5.708,2.2,6.55,6.931,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.83,-8.027,430.655,784.582,32.61,10361.366,3.175,83.825,65537.75,2723.98,37.078,67.323,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116.038,639.683,143.355,8.27,14.076,120.779,5.02,338.652,5.708,2.2,0.0,-0.004,0.993,1.444,0.06,23.881,0.068,0.155,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asia
Iraq,2020,100.0,99.0,61.9,,86.45,0.0,5.3,5.776567,12996.267,,,1.646885,-15.67309279,4145.862936,93,438317.0,33.223191,43.679291,IRQ,42556988.0,453147787264.0,,,,,0.0,0.0,0.0,,668.266,,,,,0.0,0.0,,,,,0.0,,92.88,2182.485,85.43,15.143,-10.602,-67.82,13437.566,1.262,,,1908.265,81.21,,,95.06,,-5.181,-10.101,184.851,1249.854,53.19,4343.617,-36.122,-39.615,1646.111,70.054,62.262,,57.09,-16.151,-2.153,10.93,97.751,4.16,256.824,4.869,,-14.993,-2.154,11.921,99.161,4.22,280.125,4.94,,7.45,8.021,,0.0,0.0,0.0,0.0,0.0,0.0,,-12.902,-55.565,375.09,658.411,28.02,8813.825,-13.74,-374.28,55213.027,2349.7,32.799,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2007.426,571.862,-14.993,-2.154,11.921,99.161,4.22,280.125,4.94,,0.274,-0.001,0.992,1.41,0.06,23.301,0.07,,,0.0,0.0,0.0,0.0,0.0,0.0,,Asia
Israel,2000,100.0,100.0,,5.96,40.07,0.0,0.03,0.07481297,37170.773,3.86,57000.0,0.040315732,8.892274486,21061.48228,400,20770.0,31.046051,34.851612,ISR,6116955.0,158656380928.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794.421,8.995,6.003,11892.284,72.745,4776.887,29.22,,0.0,0.0,0.0,68.495,31.994,41.2,6735.377,42.66,18.767,-5.761,-13.901,37170.641,1.433,-5.761,-13.895,6969.154,42.63,37155.652,227.279,99.93,99.96,-10.106,-0.01,0.091,1.635,0.01,14.85,-10.106,-0.01,14.85,0.091,0.023,0.04,33.89,-6.061,-0.006,0.092,4.904,0.03,14.986,0.07,0.04,-6.061,-0.006,0.092,4.904,0.03,14.986,0.07,0.04,-1.46,-3.544,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.408,-19.888,154.444,2190.632,13.4,25248.52,-59.89,-0.076,8.312,0.051,31.411,67.926,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6974.058,227.371,-6.061,-0.006,0.092,4.904,0.03,14.986,0.07,0.04,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asia
